notice_id,user_id,title,description,image_url,status,publish_date,expiry_date,created_at,updated_at
140,455,Campus Notice Title 140,This is the description for campus notice number 140. Please read carefully.,https://example.com/notices/image_140.jpg,draft,02-02-2026 10:00,28-02-2026 10:00,21-02-2026 10:00,21-02-2026 15:00
141,576,Campus Notice Title 141,This is the description for campus notice number 141. Please read carefully.,https://example.com/notices/image_141.jpg,rejected,15-02-2026 15:00,28-02-2026 15:00,04-01-2026 15:00,04-01-2026 16:00
142,236,Campus Notice Title 142,This is the description for campus notice number 142. Please read carefully.,https://example.com/notices/image_142.jpg,pending,26-01-2026 11:00,15-02-2026 11:00,20-01-2026 16:00,20-01-2026 23:00
143,764,Campus Notice Title 143,This is the description for campus notice number 143. Please read carefully.,https://example.com/notices/image_143.jpg,rejected,13-02-2026 09:00,20-02-2026 09:00,01-02-2026 15:00,01-02-2026 16:00
144,414,Campus Notice Title 144,This is the description for campus notice number 144. Please read carefully.,https://example.com/notices/image_144.jpg,published,24-02-2026 15:00,18-03-2026 15:00,20-03-2026 11:00,20-03-2026 12:00
145,112,Campus Notice Title 145,This is the description for campus notice number 145. Please read carefully.,https://example.com/notices/image_145.jpg,pending,24-02-2026 13:00,19-03-2026 13:00,16-02-2026 17:00,17-02-2026 00:00
146,243,Campus Notice Title 146,This is the description for campus notice number 146. Please read carefully.,https://example.com/notices/image_146.jpg,pending,22-01-2026 11:00,03-02-2026 11:00,20-03-2026 17:00,20-03-2026 20:00
147,607,Campus Notice Title 147,This is the description for campus notice number 147. Please read carefully.,https://example.com/notices/image_147.jpg,draft,04-03-2026 10:00,24-03-2026 10:00,28-03-2026 13:00,28-03-2026 15:00
148,228,Campus Notice Title 148,This is the description for campus notice number 148. Please read carefully.,https://example.com/notices/image_148.jpg,draft,07-03-2026 09:00,19-03-2026 09:00,27-01-2026 12:00,27-01-2026 20:00
149,834,Campus Notice Title 149,This is the description for campus notice number 149. Please read carefully.,https://example.com/notices/image_149.jpg,published,02-03-2026 11:00,23-03-2026 11:00,17-01-2026 16:00,17-01-2026 16:00
150,392,Campus Notice Title 150,This is the description for campus notice number 150. Please read carefully.,https://example.com/notices/image_150.jpg,rejected,21-02-2026 11:00,12-03-2026 11:00,22-01-2026 12:00,22-01-2026 17:00
151,873,Campus Notice Title 151,This is the description for campus notice number 151. Please read carefully.,https://example.com/notices/image_151.jpg,pending,25-01-2026 09:00,23-02-2026 09:00,21-01-2026 11:00,21-01-2026 19:00
152,391,Campus Notice Title 152,This is the description for campus notice number 152. Please read carefully.,https://example.com/notices/image_152.jpg,published,05-01-2026 09:00,02-02-2026 09:00,22-03-2026 15:00,22-03-2026 20:00
153,644,Campus Notice Title 153,This is the description for campus notice number 153. Please read carefully.,https://example.com/notices/image_153.jpg,draft,13-02-2026 09:00,20-02-2026 09:00,08-01-2026 12:00,08-01-2026 20:00
154,649,Campus Notice Title 154,This is the description for campus notice number 154. Please read carefully.,https://example.com/notices/image_154.jpg,published,16-01-2026 12:00,12-02-2026 12:00,30-01-2026 15:00,30-01-2026 21:00
155,452,Campus Notice Title 155,This is the description for campus notice number 155. Please read carefully.,https://example.com/notices/image_155.jpg,published,04-03-2026 13:00,31-03-2026 13:00,18-03-2026 11:00,18-03-2026 17:00
156,756,Campus Notice Title 156,This is the description for campus notice number 156. Please read carefully.,https://example.com/notices/image_156.jpg,rejected,19-01-2026 13:00,16-02-2026 13:00,06-03-2026 13:00,06-03-2026 17:00
157,911,Campus Notice Title 157,This is the description for campus notice number 157. Please read carefully.,https://example.com/notices/image_157.jpg,rejected,12-02-2026 16:00,20-02-2026 16:00,01-02-2026 14:00,01-02-2026 17:00
158,628,Campus Notice Title 158,This is the description for campus notice number 158. Please read carefully.,https://example.com/notices/image_158.jpg,pending,18-01-2026 15:00,08-02-2026 15:00,28-01-2026 14:00,28-01-2026 17:00
159,428,Campus Notice Title 159,This is the description for campus notice number 159. Please read carefully.,https://example.com/notices/image_159.jpg,draft,12-01-2026 10:00,25-01-2026 10:00,17-03-2026 17:00,17-03-2026 17:00
160,646,Campus Notice Title 160,This is the description for campus notice number 160. Please read carefully.,https://example.com/notices/image_160.jpg,rejected,27-02-2026 15:00,22-03-2026 15:00,27-03-2026 09:00,27-03-2026 11:00
161,335,Campus Notice Title 161,This is the description for campus notice number 161. Please read carefully.,https://example.com/notices/image_161.jpg,pending,30-01-2026 12:00,01-03-2026 12:00,09-02-2026 14:00,09-02-2026 17:00
162,415,Campus Notice Title 162,This is the description for campus notice number 162. Please read carefully.,https://example.com/notices/image_162.jpg,published,05-02-2026 10:00,10-02-2026 10:00,10-01-2026 09:00,10-01-2026 10:00
163,759,Campus Notice Title 163,This is the description for campus notice number 163. Please read carefully.,https://example.com/notices/image_163.jpg,draft,26-01-2026 15:00,03-02-2026 15:00,03-02-2026 14:00,03-02-2026 19:00
164,52,Campus Notice Title 164,This is the description for campus notice number 164. Please read carefully.,https://example.com/notices/image_164.jpg,rejected,30-01-2026 13:00,27-02-2026 13:00,18-02-2026 13:00,18-02-2026 21:00
165,463,Campus Notice Title 165,This is the description for campus notice number 165. Please read carefully.,https://example.com/notices/image_165.jpg,published,29-01-2026 11:00,13-02-2026 11:00,30-03-2026 10:00,30-03-2026 11:00
166,459,Campus Notice Title 166,This is the description for campus notice number 166. Please read carefully.,https://example.com/notices/image_166.jpg,rejected,09-03-2026 17:00,16-03-2026 17:00,23-01-2026 17:00,23-01-2026 18:00
167,174,Campus Notice Title 167,This is the description for campus notice number 167. Please read carefully.,https://example.com/notices/image_167.jpg,pending,16-03-2026 11:00,30-03-2026 11:00,03-03-2026 17:00,04-03-2026 01:00
168,269,Campus Notice Title 168,This is the description for campus notice number 168. Please read carefully.,https://example.com/notices/image_168.jpg,rejected,10-01-2026 13:00,16-01-2026 13:00,08-01-2026 17:00,08-01-2026 22:00
169,473,Campus Notice Title 169,This is the description for campus notice number 169. Please read carefully.,https://example.com/notices/image_169.jpg,pending,06-03-2026 12:00,01-04-2026 12:00,05-01-2026 13:00,05-01-2026 20:00
170,454,Campus Notice Title 170,This is the description for campus notice number 170. Please read carefully.,https://example.com/notices/image_170.jpg,rejected,27-03-2026 12:00,19-04-2026 12:00,29-03-2026 12:00,29-03-2026 14:00
171,228,Campus Notice Title 171,This is the description for campus notice number 171. Please read carefully.,https://example.com/notices/image_171.jpg,published,15-02-2026 16:00,03-03-2026 16:00,31-03-2026 15:00,31-03-2026 18:00
172,994,Campus Notice Title 172,This is the description for campus notice number 172. Please read carefully.,https://example.com/notices/image_172.jpg,published,05-02-2026 10:00,19-02-2026 10:00,24-01-2026 13:00,24-01-2026 19:00
173,516,Campus Notice Title 173,This is the description for campus notice number 173. Please read carefully.,https://example.com/notices/image_173.jpg,rejected,07-02-2026 16:00,25-02-2026 16:00,09-03-2026 12:00,09-03-2026 20:00
174,846,Campus Notice Title 174,This is the description for campus notice number 174. Please read carefully.,https://example.com/notices/image_174.jpg,rejected,12-02-2026 09:00,03-03-2026 09:00,22-01-2026 16:00,22-01-2026 18:00
175,830,Campus Notice Title 175,This is the description for campus notice number 175. Please read carefully.,https://example.com/notices/image_175.jpg,draft,28-03-2026 16:00,05-04-2026 16:00,05-02-2026 12:00,05-02-2026 17:00
176,528,Campus Notice Title 176,This is the description for campus notice number 176. Please read carefully.,https://example.com/notices/image_176.jpg,rejected,19-01-2026 17:00,26-01-2026 17:00,11-01-2026 16:00,11-01-2026 17:00
177,142,Campus Notice Title 177,This is the description for campus notice number 177. Please read carefully.,https://example.com/notices/image_177.jpg,published,05-01-2026 13:00,04-02-2026 13:00,01-04-2026 12:00,01-04-2026 16:00
178,511,Campus Notice Title 178,This is the description for campus notice number 178. Please read carefully.,https://example.com/notices/image_178.jpg,rejected,24-01-2026 17:00,29-01-2026 17:00,25-03-2026 14:00,25-03-2026 20:00
179,190,Campus Notice Title 179,This is the description for campus notice number 179. Please read carefully.,https://example.com/notices/image_179.jpg,published,26-01-2026 09:00,14-02-2026 09:00,14-02-2026 11:00,14-02-2026 11:00
180,973,Campus Notice Title 180,This is the description for campus notice number 180. Please read carefully.,https://example.com/notices/image_180.jpg,pending,11-02-2026 11:00,03-03-2026 11:00,26-03-2026 15:00,27-03-2026 01:00
181,868,Campus Notice Title 181,This is the description for campus notice number 181. Please read carefully.,https://example.com/notices/image_181.jpg,pending,24-03-2026 11:00,19-04-2026 11:00,11-02-2026 13:00,11-02-2026 23:00
182,267,Campus Notice Title 182,This is the description for campus notice number 182. Please read carefully.,https://example.com/notices/image_182.jpg,draft,29-03-2026 13:00,12-04-2026 13:00,16-02-2026 17:00,17-02-2026 02:00
183,703,Campus Notice Title 183,This is the description for campus notice number 183. Please read carefully.,https://example.com/notices/image_183.jpg,draft,01-04-2026 12:00,06-04-2026 12:00,28-02-2026 10:00,28-02-2026 16:00
184,725,Campus Notice Title 184,This is the description for campus notice number 184. Please read carefully.,https://example.com/notices/image_184.jpg,draft,12-02-2026 17:00,06-03-2026 17:00,26-03-2026 13:00,26-03-2026 22:00
185,280,Campus Notice Title 185,This is the description for campus notice number 185. Please read carefully.,https://example.com/notices/image_185.jpg,published,15-01-2026 15:00,22-01-2026 15:00,22-02-2026 12:00,22-02-2026 12:00
186,233,Campus Notice Title 186,This is the description for campus notice number 186. Please read carefully.,https://example.com/notices/image_186.jpg,published,09-01-2026 12:00,02-02-2026 12:00,05-02-2026 09:00,05-02-2026 11:00
187,585,Campus Notice Title 187,This is the description for campus notice number 187. Please read carefully.,https://example.com/notices/image_187.jpg,draft,28-03-2026 17:00,11-04-2026 17:00,16-02-2026 15:00,17-02-2026 00:00
188,945,Campus Notice Title 188,This is the description for campus notice number 188. Please read carefully.,https://example.com/notices/image_188.jpg,rejected,12-02-2026 10:00,28-02-2026 10:00,12-03-2026 11:00,12-03-2026 21:00
189,662,Campus Notice Title 189,This is the description for campus notice number 189. Please read carefully.,https://example.com/notices/image_189.jpg,draft,17-02-2026 13:00,22-02-2026 13:00,25-01-2026 10:00,25-01-2026 11:00
190,29,Campus Notice Title 190,This is the description for campus notice number 190. Please read carefully.,https://example.com/notices/image_190.jpg,rejected,11-01-2026 12:00,27-01-2026 12:00,08-03-2026 09:00,08-03-2026 15:00
191,667,Campus Notice Title 191,This is the description for campus notice number 191. Please read carefully.,https://example.com/notices/image_191.jpg,draft,12-01-2026 12:00,28-01-2026 12:00,31-01-2026 17:00,31-01-2026 17:00
192,766,Campus Notice Title 192,This is the description for campus notice number 192. Please read carefully.,https://example.com/notices/image_192.jpg,pending,08-03-2026 16:00,17-03-2026 16:00,21-01-2026 16:00,22-01-2026 01:00
193,655,Campus Notice Title 193,This is the description for campus notice number 193. Please read carefully.,https://example.com/notices/image_193.jpg,published,30-03-2026 15:00,18-04-2026 15:00,19-02-2026 11:00,19-02-2026 20:00
194,896,Campus Notice Title 194,This is the description for campus notice number 194. Please read carefully.,https://example.com/notices/image_194.jpg,published,15-01-2026 13:00,30-01-2026 13:00,07-03-2026 15:00,07-03-2026 22:00
195,16,Campus Notice Title 195,This is the description for campus notice number 195. Please read carefully.,https://example.com/notices/image_195.jpg,rejected,25-02-2026 17:00,02-03-2026 17:00,11-01-2026 15:00,12-01-2026 00:00
196,494,Campus Notice Title 196,This is the description for campus notice number 196. Please read carefully.,https://example.com/notices/image_196.jpg,rejected,16-03-2026 15:00,13-04-2026 15:00,08-02-2026 14:00,08-02-2026 18:00
197,393,Campus Notice Title 197,This is the description for campus notice number 197. Please read carefully.,https://example.com/notices/image_197.jpg,pending,25-01-2026 10:00,07-02-2026 10:00,24-03-2026 15:00,24-03-2026 23:00
198,689,Campus Notice Title 198,This is the description for campus notice number 198. Please read carefully.,https://example.com/notices/image_198.jpg,pending,19-02-2026 16:00,10-03-2026 16:00,10-01-2026 15:00,10-01-2026 15:00
199,664,Campus Notice Title 199,This is the description for campus notice number 199. Please read carefully.,https://example.com/notices/image_199.jpg,rejected,08-03-2026 12:00,20-03-2026 12:00,03-03-2026 13:00,03-03-2026 14:00
